Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
  0.00      0.29     0.00        1     0.00     0.00  std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > std::operator+<char, std::char_traits<char>, std::allocator<char> >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, char const*)

 %         the percentage of the total running time of the
time       program used by this function.

cumulative a running sum of the number of seconds accounted
 seconds   for by this function and those listed above it.

 self      the number of seconds accounted for by this
seconds    function alone.  This is the major sort for this
           listing.

calls      the number of times this function was invoked, if
           this function is profiled, else blank.

 self      the average number of milliseconds spent in this
ms/call    function per call, if this function is profiled,
	   else blank.

 total     the average number of milliseconds spent in this
ms/call    function and its descendents per call, if this
	   function is profiled, else blank.

name       the name of the function.  This is the minor sort
           for this listing. The index shows the location of
	   the function in the gprof listing. If the index is
	   in parenthesis it shows where it would appear in
	   the gprof listing if it were to be printed.

Copyright (C) 2012-2019 Free Software Foundation, Inc.

Copying and distribution of this file, with or without modification,
are permitted in any medium without royalty provided the copyright
notice and this notice are preserved.

		     Call graph (explanation follows)


granularity: each sample hit covers 4 byte(s) for 3.45% of 0.29 seconds

index % time    self  children    called     name
                0.00    0.29       1/1           _fu3___ZSt4cout [2]
[1]    100.0    0.00    0.29       1         RayTracer::trace(int) [1]
                0.03    0.21  307200/307200      RayTracer::shading(Ray, Primitive*, int, int) <cycle 1> [24]
                0.00    0.03  307200/915850      RayTracer::intersectionTest(Ray*, Primitive**) [5]
                0.00    0.01  307200/586693      Ray::Ray(Vector, Vector) [12]
                0.00    0.00  307680/3119731     Vector::operator*(float const&) const [8]
                0.00    0.00  307200/1831700     Ray::Ray(Ray const&) [23]
                0.00    0.00  307200/2468060     Vector::operator-(Vector const&) const [27]
                0.00    0.00  307200/2182817     Vector::operator+(Vector const&) const [30]
                0.00    0.00  307200/8754843     Vector::Vector(Vector const&) [14]
                0.00    0.00       2/8900985     Vector::Vector() [13]
                0.00    0.00  307200/307200      Color::operator*(float const&) const [111]
-----------------------------------------------
                                                 <spontaneous>
[2]    100.0    0.00    0.29                 _fu3___ZSt4cout [2]
                0.00    0.29       1/1           RayTracer::trace(int) [1]
                0.00    0.00       1/1           RayTracer::~RayTracer() [177]
-----------------------------------------------
[3]     82.1    0.03    0.21  307200+937807  <cycle 1 as a whole> [3]
                0.00    0.18  329157             RayTracer::fullScale(Vector, Vector, Vector, Primitive*, int) <cycle 1> [4]
                0.02    0.03  329157             RayTracer::colorContribution(Primitive*, Ray, int, int) <cycle 1> [7]
                0.01    0.00  586693             RayTracer::shading(Ray, Primitive*, int, int) <cycle 1> [24]
-----------------------------------------------
                              329157             RayTracer::colorContribution(Primitive*, Ray, int, int) <cycle 1> [7]
[4]     61.6    0.00    0.18  329157         RayTracer::fullScale(Vector, Vector, Vector, Primitive*, int) <cycle 1> [4]
                0.00    0.06  608650/915850      RayTracer::intersectionTest(Ray*, Primitive**) [5]
                0.02    0.01 1823198/3119731     Vector::operator*(float const&) const [8]
                0.00    0.02  936431/1852283     Vector::normalize() [10]
                0.00    0.02  329157/329157      std::vector<Light, std::allocator<Light> >::vector(std::vector<Light, std::allocator<Light> > const&) [21]
                0.00    0.01  279493/586693      Ray::Ray(Vector, Vector) [12]
                0.01    0.00  329157/329157      __gnu_cxx::__enable_if<std::__is_integer<unsigned int>::__value, double>::__type std::sqrt<unsigned int>(unsigned int) [29]
                0.00    0.01  329157/329157      Ray::Ray(Vector, Vector, float) [31]
                0.01    0.00 3138450/8754843     Vector::Vector(Vector const&) [14]
                0.01    0.00  329157/987485      Color::Color() [16]
                0.00    0.01 1215924/2182817     Vector::operator+(Vector const&) const [30]
                0.00    0.00 1262836/3094536     Vector::dotPoint(Vector) const [28]
                0.00    0.00  329157/1245008     Vector::Vector(Vector, Vector) [22]
                0.00    0.00  279493/1831700     Ray::Ray(Ray const&) [23]
                0.00    0.00  329157/8900985     Vector::Vector() [13]
                0.00    0.00  987471/1316633     std::vector<Light, std::allocator<Light> >::size() const [68]
                0.00    0.00  655562/655562      __gnu_cxx::__promote_2<int, float, __gnu_cxx::__promote<int, std::__is_integer<int>::__value>::__type, __gnu_cxx::__promote<float, std::__is_integer<float>::__value>::__type>::__type std::fmax<int, float>(int, float) [77]
                0.00    0.00  329157/1173388     Color::Color(Color const&) [70]
                0.00    0.00  329157/329157      std::vector<Light, std::allocator<Light> >::operator[](unsigned int) [108]
                0.00    0.00  329157/329159      std::vector<Light, std::allocator<Light> >::~vector() [94]
                0.00    0.00  327781/327781      __gnu_cxx::__promote_2<double, float, __gnu_cxx::__promote<double, std::__is_integer<double>::__value>::__type, __gnu_cxx::__promote<float, std::__is_integer<float>::__value>::__type>::__type std::pow<double, float>(double, float) [109]
                              279493             RayTracer::shading(Ray, Primitive*, int, int) <cycle 1> [24]
-----------------------------------------------
                0.00    0.03  307200/915850      RayTracer::trace(int) [1]
                0.00    0.06  608650/915850      RayTracer::fullScale(Vector, Vector, Vector, Primitive*, int) <cycle 1> [4]
[5]     29.7    0.00    0.09  915850         RayTracer::intersectionTest(Ray*, Primitive**) [5]
                0.04    0.02  915850/915850      Sphere::rayIntersection(Ray*, Primitive**) [6]
                0.02    0.00 1831700/1831705     std::vector<Primitive*, std::allocator<Primitive*> >::size() const [15]
                0.00    0.01  915850/1831700     Ray::Ray(Ray const&) [23]
                0.00    0.00  915850/915850      std::vector<Primitive*, std::allocator<Primitive*> >::operator[](unsigned int) [71]
-----------------------------------------------
                0.04    0.02  915850/915850      RayTracer::intersectionTest(Ray*, Primitive**) [5]
[6]     20.6    0.04    0.02  915850         Sphere::rayIntersection(Ray*, Primitive**) [6]
                0.00    0.01  330533/659690      Ray::setP() [26]
                0.01    0.00 1831700/3094536     Vector::dotPoint(Vector) const [28]
                0.00    0.00 1831700/8754843     Vector::Vector(Vector const&) [14]
                0.00    0.00  915850/2468060     Vector::operator-(Vector const&) const [27]
                0.00    0.00  682715/2534998     std::sqrt(float) [66]
-----------------------------------------------
                              329157             RayTracer::shading(Ray, Primitive*, int, int) <cycle 1> [24]
[7]     16.3    0.02    0.03  329157         RayTracer::colorContribution(Primitive*, Ray, int, int) <cycle 1> [7]
                0.00    0.01  329157/329157      Sphere::getNormal(Vector) [25]
                0.01    0.00  329157/987485      Color::Color() [16]
                0.00    0.00  329157/3119731     Vector::operator*(float const&) const [8]
                0.00    0.00 1645785/8754843     Vector::Vector(Vector const&) [14]
                              329157             RayTracer::fullScale(Vector, Vector, Vector, Primitive*, int) <cycle 1> [4]
-----------------------------------------------
                0.00    0.00       6/3119731     RayTracer::ScreenItrInfo() [34]
                0.00    0.00  307680/3119731     RayTracer::trace(int) [1]
                0.00    0.00  329157/3119731     RayTracer::colorContribution(Primitive*, Ray, int, int) <cycle 1> [7]
                0.01    0.00  659690/3119731     Ray::setP() [26]
                0.02    0.01 1823198/3119731     RayTracer::fullScale(Vector, Vector, Vector, Primitive*, int) <cycle 1> [4]
[8]     14.8    0.03    0.01 3119731         Vector::operator*(float const&) const [8]
                0.01    0.00 3119731/9622893     Vector::Vector(float, float, float) [9]
-----------------------------------------------
                0.00    0.00       2/9622893     Vector::cross(Vector) const [62]
                0.01    0.00 1852283/9622893     Vector::operator/(float const&) const [11]
                0.01    0.00 2182817/9622893     Vector::operator+(Vector const&) const [30]
                0.01    0.00 2468060/9622893     Vector::operator-(Vector const&) const [27]
                0.01    0.00 3119731/9622893     Vector::operator*(float const&) const [8]
[9]     13.8    0.04    0.00 9622893         Vector::Vector(float, float, float) [9]
-----------------------------------------------
                0.00    0.00       2/1852283     RayTracer::ScreenItrInfo() [34]
                0.00    0.01  329157/1852283     Sphere::getNormal(Vector) [25]
                0.00    0.01  586693/1852283     Ray::Ray(Vector, Vector) [12]
                0.00    0.02  936431/1852283     RayTracer::fullScale(Vector, Vector, Vector, Primitive*, int) <cycle 1> [4]
[10]    13.0    0.00    0.04 1852283         Vector::normalize() [10]
                0.03    0.01 1852283/1852283     Vector::operator/(float const&) const [11]
                0.00    0.00 1852283/1852283     Vector::lenght() [67]
-----------------------------------------------
                0.03    0.01 1852283/1852283     Vector::normalize() [10]
[11]    13.0    0.03    0.01 1852283         Vector::operator/(float const&) const [11]
                0.01    0.00 1852283/9622893     Vector::Vector(float, float, float) [9]
-----------------------------------------------
                0.00    0.01  279493/586693      RayTracer::fullScale(Vector, Vector, Vector, Primitive*, int) <cycle 1> [4]
                0.00    0.01  307200/586693      RayTracer::trace(int) [1]
[12]     8.9    0.00    0.03  586693         Ray::Ray(Vector, Vector) [12]
                0.00    0.01  586693/1852283     Vector::normalize() [10]
                0.00    0.00  586693/1245008     Vector::Vector(Vector, Vector) [22]
                0.00    0.00 1760079/8900985     Vector::Vector() [13]
                0.00    0.00 1173386/8754843     Vector::Vector(Vector const&) [14]
-----------------------------------------------
                0.00    0.00       1/8900985     readLight(Scene*) [35]
                0.00    0.00       1/8900985     readSphere(Scene*, Properties) [36]
                0.00    0.00       1/8900985     Light::Light(Color, Vector) [51]
                0.00    0.00       1/8900985     Sphere::Sphere(Vector, float, Properties) [50]
                0.00    0.00       2/8900985     RayTracer::trace(int) [1]
                0.00    0.00       3/8900985     readObserver(Observer*, char*, _iobuf*) [63]
                0.00    0.00       3/8900985     ScreenItr::ScreenItr() [64]
                0.00    0.00       6/8900985     Observer::Observer() [60]
                0.00    0.00  329157/8900985     RayTracer::fullScale(Vector, Vector, Vector, Primitive*, int) <cycle 1> [4]
                0.00    0.00  329160/8900985     Light::Light(Light const&) [32]
                0.00    0.00  987471/8900985     Ray::Ray(Vector, Vector, float) [31]
                0.00    0.00 1760079/8900985     Ray::Ray(Vector, Vector) [12]
                0.01    0.00 5495100/8900985     Ray::Ray(Ray const&) [23]
[13]     6.9    0.02    0.00 8900985         Vector::Vector() [13]
-----------------------------------------------
                0.00    0.00       1/8754843     readLight(Scene*) [35]
                0.00    0.00       1/8754843     readSphere(Scene*, Properties) [36]
                0.00    0.00       6/8754843     RayTracer::ScreenItrInfo() [34]
                0.00    0.00  307200/8754843     RayTracer::trace(int) [1]
                0.00    0.00  658314/8754843     Sphere::getNormal(Vector) [25]
                0.00    0.00 1173386/8754843     Ray::Ray(Vector, Vector) [12]
                0.00    0.00 1645785/8754843     RayTracer::colorContribution(Primitive*, Ray, int, int) <cycle 1> [7]
                0.00    0.00 1831700/8754843     Sphere::rayIntersection(Ray*, Primitive**) [6]
                0.01    0.00 3138450/8754843     RayTracer::fullScale(Vector, Vector, Vector, Primitive*, int) <cycle 1> [4]
[14]     6.9    0.02    0.00 8754843         Vector::Vector(Vector const&) [14]
-----------------------------------------------
                0.00    0.00       1/1831705     std::vector<Primitive*, std::allocator<Primitive*> >::operator=(std::vector<Primitive*, std::allocator<Primitive*> > const&) [61]
                0.00    0.00       4/1831705     std::vector<Primitive*, std::allocator<Primitive*> >::_M_check_len(unsigned int, char const*) const [41]
                0.02    0.00 1831700/1831705     RayTracer::intersectionTest(Ray*, Primitive**) [5]
[15]     6.9    0.02    0.00 1831705         std::vector<Primitive*, std::allocator<Primitive*> >::size() const [15]
-----------------------------------------------
                0.00    0.00       1/987485      readBackground(Scene*) [57]
                0.00    0.00       1/987485      readLight(Scene*) [35]
                0.00    0.00       1/987485      readProperties() [47]
                0.00    0.00       1/987485      Properties::Properties(Color, float, float, float, float, float) [58]
                0.00    0.00       1/987485      Light::Light(Color, Vector) [51]
                0.00    0.00       2/987485      Properties::Properties(Properties const&) [44]
                0.00    0.00       2/987485      Properties::Properties() [45]
                0.00    0.00       2/987485      Scene::Scene() [46]
                0.01    0.00  329157/987485      RayTracer::colorContribution(Primitive*, Ray, int, int) <cycle 1> [7]
                0.01    0.00  329157/987485      RayTracer::fullScale(Vector, Vector, Vector, Primitive*, int) <cycle 1> [4]
                0.01    0.00  329160/987485      Light::Light(Light const&) [32]
